,zip,city,state,latitude,longitude,countyname,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
2056,17013,Carlisle,PA,40.203458000000005,-77.19986999999999,Cumberland County,165700,166200,166600,167400,168300,169000,169500,170100,170400,170200,170100,170400
2057,90266,Manhattan Beach,CA,33.88898,-118.40535,Los Angeles County,2545400,2561500,2569900,2565000,2558300,2554700,2551100,2544800,2538000,2532700,2529500,2532100
2058,80004,Arvada,CO,39.81431,-105.12263,Jefferson County,395000,400000,403900,405200,405400,405700,405900,405500,406300,408700,410800,412400
2059,98366,Port Orchard,WA,47.53587,-122.59905,Kitsap County,288700,289600,290600,292100,294600,297900,301000,302400,302800,304400,306600,308100
2060,19115,Philadelphia,PA,40.09261,-75.04118000000001,Philadelphia County,243800,246000,247700,248600,249200,249700,250200,251400,253200,255600,258100,259600
2061,1760,Natick,MA,42.290763,-71.35368000000001,Middlesex County,592200,596300,598300,601300,605000,608100,610300,611800,610800,609700,610100,612200
2062,95691,West Sacramento,CA,38.569193,-121.54496,Yolo County,392400,395800,396700,397000,396200,395600,395900,395300,394600,398000,402800,405600
2063,91205,Glendale,CA,34.138514,-118.243,Los Angeles County,754200,761000,768500,777400,784900,788600,791500,793600,796700,803100,808400,810800
2064,92505,Riverside,CA,33.921765,-117.48812,Riverside County,383000,385200,385300,385100,386600,389300,392400,395800,397400,395700,394200,395300
2065,94123,San Francisco,CA,37.801028,-122.43836,San Francisco County,4576800,4630600,4661600,4690400,4746000,4803600,4830800,4845700,4844200,4843600,4830700,4837300
2066,91767,Pomona,CA,34.080143,-117.73861000000001,Los Angeles County,424300,428400,430800,431600,432400,432900,433300,433600,434400,436000,437300,437500
2067,6106,Hartford,CT,41.7469,-72.69593,Hartford County,134800,134400,134000,134500,136200,138500,140600,142300,143300,143600,144000,144900
2068,93030,Oxnard,CA,34.21707,-119.1769,Ventura County,513800,517200,517200,517400,519800,523000,525400,526900,528900,530400,531300,532400
2069,33707,Gulfport,FL,27.756504999999997,-82.71764,Pinellas County,208300,216800,223700,225300,225700,226200,226300,226900,228800,229500,228800,228300
2070,34205,Bradenton,FL,27.485616999999998,-82.58294000000001,Manatee County,166600,169400,171700,172900,174000,175600,177000,178200,179200,180300,181100,181700
2071,3103,Manchester,NH,42.967684000000006,-71.44828000000001,Hillsborough County,219800,221400,223000,223700,224500,226400,229000,230700,231400,231900,232800,233800
2072,60030,Grayslake,IL,42.338955,-88.03433000000001,Lake County,207000,209100,210500,210600,210300,209900,209100,208500,209000,209900,209700,209300
2073,91360,Thousand Oaks,CA,34.208837,-118.87348,Ventura County,700700,704800,705900,706100,707800,708700,710000,712900,715900,715400,714600,715700
2074,15206,Pittsburgh,PA,40.468968,-79.91863000000001,Allegheny County,179000,185900,192800,197700,203000,208000,210700,212200,213500,214500,215000,215700
2075,68104,Omaha,NE,41.292445,-96.0006,Douglas County,107800,109200,110600,111800,113000,114500,116000,117000,118100,119400,120700,121400
2076,26508,Brookhaven,WV,39.61098,-79.89947,Monongalia County,224700,224600,223700,223000,222400,222400,223300,224000,224500,225200,225700,225700
2077,74014,Broken Arrow,OK,36.053246,-95.70957,Tulsa County,157000,157500,157400,157500,158000,158500,158700,158700,159100,160400,161100,160800
2078,92821,Brea,CA,33.923463,-117.89558999999998,Orange County,710700,712700,712800,713100,715200,718200,720500,722300,720900,719100,719000,720200
2079,92705,North Tustin,CA,33.762116999999996,-117.81828,Orange County,957400,965500,970800,977100,984600,988100,988100,989700,988500,986900,987500,991100
2080,83401,Idaho Falls,ID,43.528890999999994,-111.98136000000001,Bonneville County,170900,173800,176700,178400,180300,183100,185200,186200,187800,189900,192000,193800
2081,89032,North Las Vegas,NV,36.224218,-115.1763,Clark County,218600,222300,225000,227000,229600,232400,235300,238500,241900,245100,247700,249400
2082,13027,Lysander,NY,43.165134,-76.33901,Onondaga County,157600,158400,159400,160000,160600,160700,160300,160100,160200,160200,160200,160700
2083,92649,Huntington Beach,CA,33.720017,-118.04614,Orange County,934200,938300,939200,935500,936600,943600,954400,964700,971000,975400,978700,980700
2084,98056,Renton,WA,47.510739,-122.18372,King County,553600,561100,565400,567600,571600,574700,575600,576600,577900,576500,574000,574800
2085,89431,Sparks,NV,39.542711,-119.75445,Washoe County,237800,242400,247300,249900,251800,254300,257000,259100,261100,262500,263300,264200
2086,91604,Los Angeles,CA,34.143856,-118.39428999999998,Los Angeles County,1551000,1545500,1545400,1549900,1555800,1557400,1559600,1568700,1578300,1580700,1579700,1585100
2087,21244,Windsor Mill,MD,39.338156,-76.76438,Baltimore County,201500,203400,205700,208000,209200,210200,212000,213100,214000,215300,216500,217700
2088,44095,Eastlake,OH,41.653796,-81.44614,Lake County,113800,114300,115100,115800,116500,117700,118700,119000,119800,121100,122200,122600
2089,6450,Meriden,CT,41.532047999999996,-72.78145,New Haven County,171200,171400,171100,171000,171200,171700,172000,172300,173200,174100,174400,174600
2090,89506,Reno,NV,39.659801,-119.87918,Washoe County,267100,271200,275600,278200,280100,281600,283400,285000,286600,288200,290100,292000
2091,58701,Minot,ND,48.19983,-101.28579,Ward County,232900,232500,232100,233100,233900,233600,232700,231300,233900,242000,250200,253300
2092,59405,Great Falls,MT,47.476152,-111.26908999999999,Cascade County,184500,185200,185200,185500,185900,186000,186000,186400,188100,191100,194600,196400
2093,30092,Peachtree Corners,GA,33.9692,-84.23261,Gwinnett County,362100,365000,365800,366600,368800,370600,372500,374700,377200,379700,381200,382100
2094,22015,Burke,VA,38.788646,-77.27888,Fairfax County,534500,538000,540000,541100,542100,541700,540200,539200,538600,538600,539400,541200
2095,58102,Fargo,ND,46.900348,-96.80015999999999,Cass County,190500,190800,191100,191800,192000,192100,192500,193500,194900,195900,195100,193700
2096,38301,Jackson,TN,35.60758,-88.81959,Madison County,49900,51600,53400,54600,55700,56600,57000,57700,58600,59700,61300,62900
2097,11102,New York,NY,40.771285999999996,-73.92461999999999,Queens County,1065300,1078500,1101800,1119500,1136600,1149800,1160500,1169000,1180500,1184800,1184200,1184800
2098,21042,Ellicott City,MD,39.276305,-76.86081999999999,Howard County,556300,556900,558300,560300,563700,566800,568700,570400,570800,568600,565400,563900
2099,43402,Bowling Green,OH,41.388519,-83.65795,Wood County,159200,159200,159400,161000,162800,162800,162300,163700,164600,164100,163300,163000
2100,75220,Dallas,TX,32.867977,-96.86306,Dallas County,306500,312200,317400,322700,329400,332300,331400,332200,334200,337900,346200,355600
2101,63146,Creve Coeur,MO,38.688584999999996,-90.44689,Saint Louis County,234100,235600,236500,237500,238800,239600,240200,241000,242600,244100,245800,247400
2102,89139,Las Vegas,NV,36.031873,-115.20342,Clark County,273300,276600,278600,280400,283200,286600,289800,292800,295800,298800,301000,302100
2103,92373,Redlands,CA,34.034714,-117.17305,San Bernardino County,487000,490300,493600,496200,499300,502000,504700,506400,506700,509000,513000,515700
2104,37919,Knoxville,TN,35.922881,-84.00384,Knox County,289200,290200,291100,293300,296600,299100,300600,301600,302600,303600,304400,305400
2105,77356,Montgomery,TX,30.412228999999996,-95.6529,Montgomery County,270600,274100,277400,278800,279400,279600,279900,279600,279300,280000,281100,281300
2106,94303,Palo Alto,CA,37.449888,-122.12749,Santa Clara County,2599600,2625300,2640500,2645300,2667200,2690500,2693900,2689700,2702600,2720000,2713300,2702200
2107,55082,Stillwater,MN,45.054551000000004,-92.82581,Washington County,339000,345600,352000,355000,357800,359100,357500,355300,355400,357300,358800,359700
2108,43221,Upper Arlington,OH,40.02063,-83.07655,Franklin County,335700,336300,336900,337900,339000,339100,337700,336200,336000,336400,335900,335000
2109,90403,Santa Monica,CA,34.032159,-118.49022,Los Angeles County,2795100,2818900,2832100,2835800,2839200,2839700,2830700,2816800,2809700,2804600,2803300,2811100
2110,55987,Winona,MN,44.033867,-91.65106,Winona County,152600,152800,152600,152500,152700,152600,152500,153100,154200,155400,156500,157200
2111,72120,Sherwood,AR,34.855962,-92.21996999999999,Pulaski County,134400,135300,136100,136700,137000,137100,137200,137400,138000,138800,140000,140900
2112,47403,Bloomington,IN,39.121719,-86.57409,Monroe County,140700,142400,142900,144000,146900,150500,152900,154200,155200,157000,159700,162000
2113,33010,Hialeah,FL,25.832373999999998,-80.27874,Miami-Dade County,284700,287300,288700,291300,295000,298500,301200,303200,304600,307100,310100,312300
2114,40207,Louisville,KY,38.257489,-85.65134,Jefferson County,290500,293200,295600,296100,296000,297000,297700,297500,297200,297100,296700,296500
2115,8096,Deptford,NJ,39.830313000000004,-75.13221,Gloucester County,169100,169900,170700,171000,171200,171900,172600,172900,173500,174700,175600,176400
2116,10304,New York,NY,40.60787,-74.08991,Richmond County,503700,509800,515800,521600,527000,529900,532900,536400,540000,545700,552800,557400
2117,98198,Des Moines,WA,47.397521000000005,-122.315,King County,384600,386900,386900,387400,390200,391400,388300,384100,382800,383000,382500,382900
2118,72023,Cabot,AR,34.967043,-92.03537,Lonoke County,133900,138200,143100,145500,146200,146900,148100,149200,150000,150800,152100,153300
2119,12901,Plattsburgh,NY,44.693271,-73.46616999999999,Clinton County,142800,143200,143300,143700,144100,144500,145100,146000,146800,147000,147000,147000
2120,78586,San Benito,TX,26.111261,-97.63519000000001,Cameron County,58200,60300,62200,63700,64000,63900,64600,65100,65600,66800,67500,67100
2121,78218,San Antonio,TX,29.49428,-98.40431,Bexar County,128000,129000,130200,131500,132900,134300,135800,137300,138100,138100,138700,140000
2122,95991,Yuba City,CA,39.114138,-121.6196,Sutter County,255600,257200,260500,262700,263200,262900,263200,263700,263500,264000,265800,267500
2123,80221,Sherrelwood,CO,39.816536,-105.01123,Adams County,305400,310100,313600,315400,317400,319500,321300,322200,323100,325000,327300,328900
2124,96701,Aiea,HI,21.389167,-157.93091,Honolulu County,864900,875800,880100,883900,888700,893800,893800,890300,886400,885500,884900,884300
2125,85379,Surprise,AZ,33.616888,-112.40158000000001,Maricopa County,239500,240900,241400,241900,242800,244400,246000,247300,248700,250600,251900,252800
2126,47630,Newburgh,IN,37.958873,-87.37998,Warrick County,187400,188000,187500,188100,187500,185800,184800,183000,183000,187000,192100,194600
2127,23235,Bon Air,VA,37.522514,-77.56565,Chesterfield County,230300,231300,232000,232600,233700,234500,235000,235300,235900,237200,238900,240300
2128,90505,Torrance,CA,33.810848,-118.35096000000001,Los Angeles County,961200,970400,974200,974800,976800,976500,974400,972200,972400,977300,983300,987100
2129,30269,Peachtree City,GA,33.398992,-84.57061999999999,Fayette County,322500,324900,325500,325400,325500,326200,326400,326000,326800,329900,333600,337000
2130,33884,Winter Haven,FL,27.997387,-81.68256,Polk County,185500,186700,187600,187700,188200,189700,191100,191600,192200,193600,194400,194800
2131,92058,Oceanside,CA,33.016928,-116.846046,San Diego County,511400,520300,525600,525800,523700,521700,521500,523400,524600,525100,524000,522200
2132,85042,Phoenix,AZ,33.381234,-112.02766299999999,Maricopa County,197100,200900,203500,204900,206600,209100,211900,214200,216300,218400,220200,221300
2133,18018,Bethlehem,PA,40.625444,-75.38831,Northampton County,153700,154300,154900,155700,156500,157300,158300,159200,159700,160500,161400,162000
2134,90808,Long Beach,CA,33.823316,-118.11328999999999,Los Angeles County,686600,689800,691100,691000,690400,688900,686500,684400,684200,685700,686900,687200
2135,95833,Sacramento,CA,38.616890999999995,-121.49623000000001,Sacramento County,301100,302700,303000,303300,304400,306300,307900,309100,309700,310300,311300,312400
2136,29650,Greer,SC,34.911469,-82.25178000000001,Greenville County,214500,216700,218700,219900,221100,222200,223000,223600,224200,225200,225900,226300
2137,43614,Toledo,OH,41.60135,-83.62611,Lucas County,118200,118000,117700,117300,117500,118600,119800,120800,122000,123100,123900,125000
2138,60564,Naperville,IL,41.707118,-88.19634,DuPage County,440300,440600,441200,441600,441700,441700,441800,442800,442300,441800,444300,449500
2139,95843,Sacramento,CA,38.716874,-121.3698,Sacramento County,343900,345600,345200,344900,345700,347700,349500,350200,349900,350200,351700,353300
2140,78610,Buda,TX,30.07703,-97.8178,Hays County,257000,257500,259200,261700,265300,268400,269600,269600,270800,272900,274800,276100
2141,84123,Taylorsville,UT,40.659514,-111.92226000000001,Salt Lake County,321700,326500,330600,333400,336500,340400,343600,345900,347700,350800,354800,357800
2142,60103,Bartlett,IL,41.977477,-88.17257,DuPage County,278000,279900,281100,281600,282400,283000,283200,283000,283500,284600,285500,286300
2143,40391,Winchester,KY,37.98223,-84.17023,Clark County,142900,143600,144500,145900,147400,148700,149900,151400,152700,153700,154200,154200
2144,30033,Decatur,GA,33.811353999999994,-84.28335,Dekalb County,336400,342500,347800,350700,353200,355900,358700,360600,362300,365200,369700,373000
2146,85233,Gilbert,AZ,33.348593,-111.80833,Maricopa County,291100,293500,295200,297600,300100,302100,303600,304900,306500,308900,311000,312500
2147,20120,Centreville,VA,38.851221,-77.44998000000001,Fairfax County,458400,462800,465000,465000,465100,464800,464400,464800,465200,465800,467300,469400
2148,28348,Hope Mills,NC,34.954709,-78.93744000000001,Cumberland County,127500,128400,129600,130600,131500,132000,132500,132900,133000,133200,133900,134500
2149,18966,Northampton,PA,40.184745,-75.00831,Bucks County,366500,367300,368100,369200,370300,370600,371100,372000,372900,373400,373800,374300
2150,33710,Saint Petersburg,FL,27.788636999999998,-82.72244,Pinellas County,200600,205400,209800,212000,213200,213700,214500,215900,217300,218400,219900,221100
2151,60137,Glen Ellyn,IL,41.869779,-88.06285,DuPage County,386000,386500,386500,387000,389400,391700,391800,391600,392700,394000,393100,392400
2152,44121,South Euclid,OH,41.526151,-81.53309,Cuyahoga County,91800,91300,90200,90100,90700,91100,91000,91200,91700,92300,92700,92900
2153,28405,Wilmington,NC,34.254234999999994,-77.87250999999999,New Hanover County,189600,191200,192500,193400,194500,195300,195900,197100,198900,200300,202100,203600
2154,36526,Daphne,AL,30.620594,-87.88311999999999,Baldwin County,182100,184300,186900,188400,189000,188600,188500,188600,188400,188200,188900,189900
2155,8302,Bridgeton,NJ,39.445164,-75.24215,Cumberland County,124500,126300,126700,126000,125400,125200,124800,124300,123600,123700,123800,122900
2156,80209,Denver,CO,39.706534999999995,-104.96698,Denver County,753600,763800,770300,773700,775900,775700,775900,777600,781700,789100,796700,800700
2157,97526,Grants Pass,OR,42.4631,-123.33162,Josephine County,257300,259700,262100,263300,264100,265900,267800,268400,269400,272000,273700,273500
2158,18704,Kingston,PA,41.274747999999995,-75.89076,Luzerne County,96900,97700,98900,99900,101000,102400,103800,104600,105100,105400,105800,106000
2159,30180,Villa Rica,GA,33.718078999999996,-84.92356,Carroll County,152100,154600,156200,156900,157200,157600,158700,160400,162400,164300,165700,166600
2160,77054,Houston,TX,29.683865,-95.39771999999999,Harris County,273300,274800,276600,277100,276100,274400,273600,273800,273500,273300,273000,273700
2161,97527,Grants Pass,OR,42.405162,-123.3624,Josephine County,276400,278400,280600,281900,282800,283500,283400,282500,283100,285200,287100,287600
2162,78418,Corpus Christi,TX,27.633433,-97.26791999999999,Nueces County,208100,209000,209800,209900,210300,211400,212000,211700,211500,211900,212300,212900
2163,22031,Fairfax,VA,38.859675,-77.26167,Fairfax County,637600,640600,640900,640400,639700,637800,636200,636200,636800,637500,638000,639400
2164,89102,Las Vegas,NV,36.145303000000006,-115.18358,Clark County,207700,211700,215000,217500,220900,224700,228400,233000,238600,243400,247400,250500
2165,17011,Lower Allen,PA,40.236139,-76.93084,Cumberland County,194300,196500,198200,199300,200200,201000,202200,204100,204800,203800,202600,202400
2166,28792,Hendersonville,NC,35.353837,-82.41625,Henderson County,197500,203200,207500,209300,210500,212500,215100,217300,219300,221600,223600,225500
2167,21113,Odenton,MD,39.079902000000004,-76.70867,Anne Arundel County,317500,317600,317400,317500,317800,317500,316900,316900,317500,318600,319400,319800
2168,32084,Saint Augustine,FL,29.871309999999998,-81.29464,Saint Johns County,206800,209200,210800,212300,213700,214900,216200,217800,218900,219800,220500,221000
2169,42104,Bowling Green,KY,36.930527000000005,-86.44751,Warren County,195800,197500,198400,198400,199000,199900,200900,202300,204200,205500,205600,205100
2170,33309,Oakland Park,FL,26.185461,-80.17218000000001,Broward County,227500,231400,233700,235500,239000,243200,246400,248900,251200,254100,256500,257600
2171,98117,Seattle,WA,47.685919,-122.37838,King County,791800,799500,801000,801100,804800,806300,800600,794400,791400,787400,782300,781900
2172,95129,San Jose,CA,37.307742,-121.99976000000001,Santa Clara County,1955900,1997600,2031100,2057900,2088200,2104200,2092500,2063400,2043700,2033700,2015300,2002900
2173,1545,Shrewsbury,MA,42.286643,-71.72502,Worcester County,432100,434500,436900,439500,441200,440400,439400,439900,441300,442300,444000,446300
2174,27534,Goldsboro,NC,35.377069,-77.92463000000001,Wayne County,121300,120300,119000,118000,117800,118300,119000,117800,117800,119700,120500,119500
2175,80128,Ken Caryl,CO,39.576838,-105.07882,Jefferson County,396200,401600,405700,407500,408800,409500,409200,409000,410800,414500,417500,419000
2176,13501,Utica,NY,43.087669,-75.22681,Oneida County,102900,104700,106100,107000,108100,109600,111300,113000,114200,115100,115800,116600
2177,2184,Braintree,MA,42.209555,-70.99968,Norfolk County,495700,501800,506100,509300,512600,515800,517400,517600,517000,517600,518500,519900
2178,12590,Wappinger,NY,41.59466,-73.89579,Dutchess County,262200,264700,267800,270100,271800,273700,276200,278700,280200,281000,282900,285400
2179,91387,Santa Clarita,CA,34.421537,-118.41918100000001,Los Angeles County,610200,615300,619600,619900,618100,616000,614400,612700,612100,613200,614700,615500
